#draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1966,5,8,LAL,Stan,Washington,,Michigan State,N
1966,5,9,PHI,Tom,Duff,NULL,St. Joseph's (PA),N
1966,5,10,CHI,Larry,Humes,NULL,Evansville,N
1966,6,1,NYK,George,Fisher,NULL,Utah,N
1966,6,2,DET,Carroll,Hooser,HOOSECA01,Southern Methodist,N
1966,6,3,SFW,Jim,Pitts,NULL,Northwestern,N
1966,6,4,STL,Lonnie,Wright,WRIGHLO01,Colorado State,N
1966,6,5,BAL,Jeff,Newman,NULL,Penn,N
1966,6,6,CIN,Steve,Cunningham,NULL,Western Kentucky,N
1966,6,7,LAL,Keith,Thomas,NULL,Vanderbilt,N
1966,6,8,BOS,Charlie,Hunter,NULL,Oklahoma City,N
1966,6,9,PHI,Red,Robbins,ROBBIAU01,Tennessee,N
1966,7,1,NYK,Mike,Dabich,DABICMI01,New Mexico State,N
1966,7,2,DET,Ted,Manning,NULL,North Carolina College,N
1966,7,3,SFW,Lon,Hughey,NULL,Fresno State,N
1966,7,4,STL,Jay,Neary,NULL,North Carolina–Wilmington,N
1966,7,5,BAL,Dave,Mills,NULL,DePaul,N
1966,7,6,CIN,Gary,Schull,NULL,Florida State,N
1966,7,7,LAL,Tab,Jackson,JACKSTA01,Idaho College,N
1966,7,8,BOS,Jerry,Ward,NULL,Maryland,N
1966,7,9,CHI,John,Comeaux,COMEAJO01,Grambling,N
1966,8,1,NYK,Mike,Silliman,SILLIMI01,Army,N
1966,8,2,DET,George,McNeil,NULL,Southern Illinois,N
1966,8,3,SFW,Ken,Washington,NULL,UCLA,N
1966,8,4,STL,Brian,Williams,NULL,Xavier (OH),N
1966,8,5,BAL,Roland,West,WESTRO01,Cincinnati,N
1966,8,6,CIN,Ron,Krick,NULL,Cincinnati,N
1966,8,7,LAL,John,Wetzel,WETZEJO01,Virginia Tech,N
1966,8,8,BOS,Russ,Gumina,NULL,San Francisco,N
1966,8,9,CHI,Stan,Curtis,NULL,Northern Michigan,N
1966,9,1,NYK,Bill,Turner,TURNEBI01,Akron,N
1966,9,2,STL,Al,Grant,NULL,Long Island,N
1966,9,3,BAL,Chuck,Gardner,GARDNCH01,Colorado,N
1966,9,4,CIN,Billy,Smith,NULL,Loyola (IL),N
1966,9,5,LAL,Julian,Hammond,HAMMOJU01,Tulsa,N
1966,9,6,PHI,Pat,Caldwell,NULL,Rockhurst,N
1966,9,7,CHI,Gene,Summers,NULL,Northern Michigan,N
1966,10,1,NYK,Rich,Moore,NULL,Hiram Scott,N
1966,10,2,STL,Don,Yates,NULL,Minnesota,N
1966,10,3,BAL,Guy,Manning,MANNIGU01,Prairie View,N
1966,10,4,CIN,Freddie,Lewis,LEWISFR01,Arizona State,N
1966,10,5,LAL,Mike,Rooney,NULL,Oklahoma,N
1966,10,6,PHI,Bob,Bedell,BEDELBO01,Stanford,N
1966,10,7,CHI,Don,Swanson,NULL,DePaul,N
1966,11,1,NYK,Rich,Dyer,NULL,New York University,N
1966,11,2,STL,Curt,Gammell,NULL,Pacific Lutheran,N
1966,11,3,BAL,Stan,McKenzie,MCKENST01,New York University,N
1966,11,4,CIN,RB,Lynam,LYNAMRB01,Oklahoma Baptist,N
1966,11,5,LAL,George,Grams,NULL,Purdue,N
1966,11,6,CHI,Carver,Clinton,NULL,Penn State,N
1966,12,1,NYK,Dave,Deutsch,DEUTSDA01,Rochester,N
1966,12,2,STL,Lonnie,Lynn,LYNNLO01,Wilberforce,N
1966,12,3,BAL,Grant,Simmons,SIMMOGR01,Nebraska,N
1966,13,1,NYK,Bob,Bennett,NULL,North Carolina,N
1966,13,2,STL,Nick,Aloi,NULL,Bowling Green,N
1966,13,3,BAL,Al,Lopes,NULL,Kansas,N
1966,14,1,STL,Ollie,Carter,NULL,San Francisco,N
1966,14,2,BAL,Jim,Harter,NULL,Pan America,N
1966,15,1,STL,Paul,Long,LONGPA01,Wake Forest,N
1966,15,2,BAL,Howard,Bayne,BAYNEHO01,Tennessee,N
1966,16,1,STL,Eddie,Jackson,NULL,Bradley,N
1966,16,2,BAL,Ken,Barnes,NULL,Wisconsin,N
1966,17,1,BAL,Chris,Pervall,NULL,Iowa,N
1966,18,1,BAL,Jerry,Trice,NULL,Weber State,N
1966,19,1,BAL,Gene,Visscher,NULL,Weber State,N
1967,0,0,ANA,Darrell,Hardy,HARDYDA01,Baylor,A
1967,0,0,ANA,Bob,Krulish,NULL,Pacific,A
1967,0,0,ANA,Bob,Lewis,LEWISBO01,North Carolina,A
1967,0,0,ANA,Mike,Lynn,LYNNMI01,UCLA,A
1967,0,0,ANA,Tom,Workman,WORKMTO01,Seattle,A
1967,0,0,ANA,Jim,Connolly,NULL,Virginia,A
1967,0,0,ANA,Denny,Holman,HOLMADE01,Southern Methodist,A
1967,0,0,ANA,Edgar,Lacy,LACYED01,UCLA,A
1967,0,0,ANA,Les,Powell,NULL,Utah State,A
1967,0,0,ANA,Malcolm,Strong,NULL,Seattle,A
1967,0,0,ANA,Gary,Williams,NULL,Oklahoma State,A
1967,0,0,ANA,Mike,Wittman,NULL,Miami (FL),A
1967,0,0,DEN,Walt,Frazier,FRAZIWA01,Southern Illinois,A
1967,0,0,DEN,Neville,Shedd,NULL,Texas Western,A
1967,0,0,DEN,Bob,Rule,RULEBO01,Colorado State University,A
1967,0,0,DEN,Gary,Keller,KELLEGA01,Florida,A
1967,0,0,DEN,Byron,Beck,BECKBY01,Denver,A
1967,0,0,DEN,Vaughn,Harper,NULL,Syracuse,A
1967,0,0,DEN,Rick,Dean,NULL,Syracuse,A
1967,0,0,DEN,Neil,Heskin,NULL,Georgetown,A
1967,0,0,DEN,Dave,Lattin,LATTIDA01,Texas Western,A
1967,0,0,DEN,John,Morrison,MORRIJO01,Canisius,A
1967,0,0,DEN,Neil,Roberts,NULL,Brigham Young,A
1967,0,0,DEN,Bill,Turner,TURNEBI01,Akron,A
1967,0,0,MNM,Mel,Daniels,DANIEME01,New Mexico,A
1967,0,0,MNM,Phil,Jackson,JACKSPH01,North Dakota,A
1967,0,0,MNM,Bob,Lloyd,LLOYDBO01,Rutgers,A
1967,0,0,MNM,Tim,Powers,NULL,Creighton,A
1967,0,0,MNM,Sam,Smith,SMITHSA01,Kentucky Western,A
1967,0,0,MNM,Al,Clark,NULL,Eastern Kentucky,A
1967,0,0,MNM,Gary,Gregor,GREGOGA01,South Carolina,A
1967,0,0,MNM,Erv,Inniger,NULL,Indiana,A
1967,0,0,MNM,Rich,Jones,JONESRI01,Illinois,A
1967,0,0,MNM,Lindberg,Moody,NULL,South Carolina State,A
1967,0,0,MNM,Errol,Palmer,PALMEER01,DePaul,A
1967,0,0,MNM,Ron,Perry,PERRYRO01,Virginia Poly Institute,A
1967,0,0,NJA,Sonny,Dove,DOVESO01,St. John's,A
1967,0,0,NJA,Mal,Graham,GRAHAMA01,New York University,A
1967,0,0,NJA,George,Stone,STONEGE01,Marshall,A
1967,0,0,NJA,Dick,Pruett,NULL,Jacksonville,A
1967,0,0,NJA,Bob,Wolf,NULL,Marquette,A
1967,0,0,NJA,Tim,Edwards,NULL,Amherst,A
1967,0,0,NJA,Dan,Hansard,NULL,St. Thomas (MN),A
1967,0,0,NJA,Frank,Holloendoner,NULL,Georgetown,A
1967,0,0,NJA,Harry,Laurie,LAURIHA01,St. Peters (NJ),A
1967,0,0,NOB,Robert,Allen,NULL,Arkansas AM&N,A
1967,0,0,NOB,John,Dickson,DICKSJO01,Arkansas State,A
1967,0,0,NOB,James,Jones,JONESJI01,Grambling,A
1967,0,0,NOB,Paul,Long,LONGPA01,Wake Forest,A
1967,0,0,NOB,Ron,Widby,WIDBYRO01,Tennessee.,A
1967,0,0,NOB,Al,Andrews,NULL,Tulane,A
1967,0,0,NOB,George,Carter,CARTEGE01,St. Bonaventure,A
1967,0,0,NOB,Carl,Head,NULL,West Virginia,A
1967,0,0,NOB,Allan,Parris,NULL,Utah,A
1967,0,0,NOB,Jeff,Ramsey,NULL,Florida,A
1967,0,0,NOB,Bob,Seagren,NULL,Southern California,A
1967,0,0,NOB,Dexter,Westbrook,WESTBDE01,Providence,A
1967,0,0,DLC,Matt,Aitch,AITCHMA01,Michigan State,A
1967,0,0,DLC,Jim,Burns,BURNSJI01,Northwestern,A
1967,0,0,DLC,Gary,Gray,GRAYGA01,Oklahoma City,A
1967,0,0,DLC,Pat,Riley,RILEYPA01,Kentucky,A
1967,0,0,DLC,Jamie,Thompson,NULL,Wichita State,A
1967,0,0,DLC,Paul,Brateris,NULL,Tennessee Wesleyan,A
1967,0,0,DLC,Jeff,Fitch,NULL,East Texas State,A
1967,0,0,DLC,Ted,Manning,NULL,North Carolina A&T,A
1967,0,0,DLC,Duane,Heckman,NULL,Dickinson,A
1967,0,0,DLC,Gilbert,McDowell,NULL,Tennessee Wesleyan,A
1967,0,0,DLC,Jerry,Southwood,NULL,Vanderbilt,A
1967,0,0,DLC,Tom,Storm,NULL,Montana State,A
1967,0,0,HMV,Bob,Benfield,NULL,West Virginia,A
1967,0,0,HMV,Tony,Eatmon,NULL,Pan-American,A
1967,0,0,HMV,Bob,Riedy,RIEDYBO01,Duke,A
1967,0,0,HMV,Frank,Stronczek,NULL,American International,A
1967,0,0,HMV,Keith,Swagerty,SWAGEKE01,Pacific,A
1967,0,0,HMV,Don,Carlos,NULL,Otterbein,A
1967,0,0,HMV,Hal,Hale,HALEHA01,Utah State,A
1967,0,0,HMV,Guy,Manning,MANNIGU01,Prairie View,A
1967,0,0,HMV,Jim,Monahan,NULL,Notre Dame,A
1967,0,0,HMV,Mike,Nau,NULL,Arlington State,A
1967,0,0,HMV,Jerry,Pettway,PETTWJE01,Northwood Institute,A
1967,0,0,HMV,Dale,Schlueter,SCHLUDA01,Colorado State,A
1967,0,0,KEN,Louie,Dampier,DAMPILO01,Kentucky,A
1967,0,0,KEN,Clem,Haskins,HASKICL01,Western Kentucky,A
1967,0,0,KEN,Dwight,Smith,NULL,Western Kentucky,A
1967,0,0,KEN,Willie,Wolters,NULL,Boston College,A
1967,0,0,KEN,Bob,Verga,NULL,Duke,A
1967,0,0,KEN,Earl,Beecham,NULL,Midwestern University,A
1967,0,0,KEN,Mel,Cox,NULL,Central Washington,A
1967,0,0,KEN,Ken,Gibbs,NULL,Vanderbilt,A
1967,0,0,KEN,Pres,Judy,NULL,Georgia Tech,A
1967,0,0,KEN,Gwendell,MacSwain,NULL,Valdosta State,A
1967,0,0,KEN,Randy,Mahaffey,MAHAFRA01,Clemson,A
1967,0,0,KEN,John,Smith,NULL,Kent State,A
1967,0,0,IND,Charles,Beasley,BEASLCH01,Southern Methodist,A
1967,0,0,IND,Jim,Dawson,DAWSOJA01,Illinois,A
1967,0,0,IND,Craig,Dill,DILLCR01,Michigan,A
1967,0,0,IND,Bob,Netolicky,NETOLBO01,Drake,A
1967,0,0,IND,Jim,Walker,WALKEJI01,Providence,A
1967,0,0,IND,Frank,Gaidjunes,NULL,Villanova,A
1967,0,0,IND,Jerry,Jones,NULL,Iowa,A
1967,0,0,IND,Ron,Kozlicki,KOZLIRO01,Northwestern,A
1967,0,0,IND,Hubie,Marshall,NULL,LaSalle,A
1967,0,0,IND,Ed,McKee,NULL,Rockburst,A
1967,0,0,IND,Bill,Russell,NULL,Indiana,A
1967,0,0,IND,Gene,Washington,NULL,Michigan State,A
1967,0,0,PTP,Cliff,Anderson,ANDERCL01,St. Joseph's (PA),A
1967,0,0,PTP,Barry,Liebowitz,LIEBOBA01,Long Island,A
1967,0,0,PTP,Earl,Monroe,MONROEA01,Winston-Salem,A
1967,0,0,PTP,Craig,Raymond,RAYMOCR01,Brigham Young,A
1967,0,0,PTP,Tom,Washington,WASHITR01,Cheyney State,A
1967,0,0,PTP,Frank,Card,CARDFR01,North Carolina A&T,A
1967,0,0,PTP,Ron,Coleman,NULL,Missouri,A
1967,0,0,PTP,Chris,Kefalos,NULL,Temple,A
1967,0,0,PTP,Mike,Riordan,RIORDMI01,Providence,A
1967,0,0,PTP,John,Schroeder,NULL,Ohio University,A
1967,0,0,PTP,Steve,Sullivan,NULL,Georgetown,A
1967,0,0,PTP,Jim,Southerland,NULL,Clemson,A
1967,0,0,OAK,Wes,Bialosuknia,BIALOWE01,Connecticut,A
1967,0,0,OAK,Gordy,Harris,NULL,Washington,A
1967,0,0,OAK,Richie,Moore,MOORERI01,Hiram Scott,A
1967,0,0,OAK,Al,Salvadori,SALVAAL01,South Carolina,A
1967,0,0,OAK,Al,Tucker,TUCKEAL01,Oklahoma Baptist,A
1967,0,0,OAK,Art,Allen,NULL,Bethune-Cookman,A
1967,0,0,OAK,Nate,Branch,NULL,Nebraska,A
1967,0,0,OAK,Mike,Davis,DAVISMI01,Virginia Union,A
1967,0,0,OAK,Dave,Fox,NULL,Pacific,A
1967,0,0,OAK,Ron,Franz,FRANZRO01,Kansas,A
1967,0,0,OAK,Bill,Morgan,NULL,New Mexico,A
1967,0,0,OAK,Marlbert,Pradd,PRADDMA01,Dillard,A
1967,1,1,DET,Jimmy,Walker,WALKEJI01,Providence,N
1967,1,2,BAL,Earl,Monroe,MONROEA01,Winston-Salem,N
1967,1,3,CHI,Clem,Haskins,HASKICL01,Western Kentucky,N
1967,1,4,DET,Sonny,Dove,DOVESO01,St. John's,N
1967,1,5,NYK,Walt,Frazier,FRAZIWA01,Southern Illinois,N
1967,1,6,SEA,Al,Tucker,TUCKEAL01,Oklahoma Baptist,N
1967,1,7,SDR,Pat,Riley,RILEYPA01,Kentucky,N
1967,1,8,STL,Tom,Workman,WORKMTO01,Seattle,N
1967,1,9,CIN,Mel,Daniels,DANIEME01,New Mexico,N
1967,1,10,SFW,Dave,Lattin,LATTIDA01,TexasûEl Paso,N
1967,1,11,BOS,Mal,Graham,GRAHAMA01,New York University,N
1967,1,12,PHI,Craig,Raymond,RAYMOCR01,Brigham Young,N
1967,2,1,BAL,James,Jones,JONESJI01,Grambling,N
1967,2,2,DET,Steve,Sullivan,NULL,Georgetown,N
1967,2,3,CHI,Byron,Beck,BECKBY01,Denver,N
1967,2,4,LAL,Randy,Mahaffey,MAHAFRA01,Clemson,N
1967,2,5,NYK,Phil,Jackson,JACKSPH01,North Dakota,N
1967,2,6,SDR,Bob,Netolicky,NULL,Drake,N
1967,2,7,SEA,Bob,Rule,RULEBO01,Colorado State,N
1967,3,1,BAL,Malikin,Strong,NULL,Seattle,N
1967,3,2,DET,Darrell,Hardy,HARDYDA01,Baylor,N
1967,3,3,CHI,John,Dickson,DICKSJO01,Arkansas State,N
1967,3,4,LAL,Dwight,Smith,NULL,Western Kentucky,N
1967,3,5,NYK,Gary,Gregor,NULL,South Carolina,N
1967,3,6,STL,Bob,Verga,VERGABO01,Duke,N
1967,3,7,CIN,Gary,Gray,GRAYGA01,Oklahoma City,N
1967,3,8,SFW,Bill,Turner,TURNEBI01,Akron,N
1967,3,9,CIN,Sam,Smith,SMITHSA01,Kentucky Wesleyan,N
1967,3,10,SDR,Richie,Moore,MOORERI01,Hiram Scott,N
1967,3,11,SEA,Sam,Singleton,NULL,Omaha,N
1967,3,12,SDR,Nick,Jones,NULL,Oregon,N
1967,4,1,BAL,Al,Salvadori,SALVAAL01,South Carolina,N
1967,4,2,DET,Ron,Franz,FRANZRO01,Kansas,N
1967,4,3,CHI,Jim,Burns,BURNSJI01,Northwestern,N
1967,4,4,LAL,Cliff,Anderson,ANDERCL01,St. Joseph's,N
1967,4,5,NYK,Keith,Swagerty,SWAGEKE01,Pacific,N
1967,4,6,STL,Wes,Bialosuknia,NULL,Connecticut,N
1967,4,7,CIN,Lou,Dampier,DAMPILO01,Kentucky,N
1967,4,8,SFW,Bob,Lewis,LEWISBO01,North Carolina,N
1967,4,9,BOS,Neville,Shedd,NULL,Texas Western,N
1967,4,10,SDR,Ron,Kozlicki,KOZLIRO01,Northwestern,N
1967,4,11,SDR,Craig,Dill,DILLCR01,Michigan,N
1967,4,12,SEA,Larry,Bunce,BUNCELA01,Utah State,N
1967,5,1,BAL,Dexter,Westbrook,WESTBDE01,Providence,N
1967,5,2,DET,Paul,Long,LONGPA01,Wake Forest,N
1967,5,3,CHI,Dick,Pruet,NULL,Jacksonville,N
1967,5,4,LAL,Joe,Allen,NULL,Bradley,N
1967,5,5,NYK,Barry,Leibowitz,NULL,Long Island,N
1967,5,6,STL,Mike,Wittman,NULL,Miami (FL),N
1967,5,7,CIN,Tom,Washington,WASHITR01,Cheyney State,N
1967,5,8,SFW,Mike,Lynn,LYNNMI01,UCLA,N
1967,5,9,BOS,Mike,Redd,NULL,Kentucky Wesleyan,N
1967,5,10,PHI,James,Reid,REIDJI01,Winston-Salem,N
1967,5,11,SEA,Plummer,Lott,LOTTPL01,Seattle,N
1967,5,12,SDR,Herb,McPherson,NULL,Murray State,N
1967,6,1,BAL,Bob,Reidy,NULL,Duke,N
1967,6,1,BAL,Ed,Manning,MANNIED01,VPI,N
1967,6,2,DET,Vaughn,Harper,NULL,Syracuse,N
1967,6,2,DET,George,Carter,CARTEGE01,Rutgers,N
1967,6,3,CHI,Mal,Pradd,NULL,Dillard,N
1967,6,3,CHI,Leon,Simon,NULL,Marquette,N
1967,6,4,LAL,Gary,Keller,KELLEGA01,Florida,N
1967,6,4,LAL,Don,Carlos,CARLODO01,Wichita State,N
1967,6,5,NYK,Bob,Benfield,NULL,West Virginia,N
1967,6,5,NYK,Gil,Radday,NULL,Indiana State,N
1967,6,6,STL,John,Morrison,MORRIJO01,Canisius,N
1967,6,6,STL,Arvesta,Kelly,KELLYAR01,Bethune-Cookman,N
1967,6,7,CIN,Frank,Stronczek,NULL,American International,N
1967,6,7,CIN,Frank,Holloendoner,NULL,Southern Methodist,N
1967,6,8,SFW,Dale,Schlueter,SCHLUDA01,Colorado State,N
1967,6,8,SFW,Bob,Krulish,NULL,Colorado State,N
1967,6,9,BOS,Ed,Hummer,NULL,Princeton,N
1967,6,9,BOS,Andy,Anderson,NULL,Canisius,N
1967,6,10,PHI,Tim,Powers,NULL,Creighton,N
1967,6,10,PHI,Jim,Conley,NULL,South Carolina State,N
1967,6,11,SDR,Robert,Cole,NULL,St. Louis,N
1967,6,11,SDR,Al,Grundy,NULL,Santa Barbara,N
1967,6,12,SEA,Gordon,Harris,NULL,Washington,N
1967,6,12,SEA,Willie,Wolters,NULL,Nevade Southern,N
1967,7,1,BAL,Ron,Perry,PERRYRO01,VPI,N
1967,7,2,DET,Bob,Lloyd,LLOYDBO01,Rutgers,N
1967,7,3,CHI,Bob,Wolf,NULL,Marquette,N
1967,7,4,LAL,Jamie,Thompson,NULL,Wichita State,N
1967,7,5,NYK,Butch,Wade,NULL,Indiana State,N
1967,7,6,STL,Carl,Fuller,FULLECA01,Bethune-Cookman,N
1967,7,7,CIN,Charles,Beasley,BEASLCH01,Southern Methodist,N
1967,7,8,SFW,Sonny,Bustion,NULL,Colorado State,N
1967,7,9,BOS,Edgar,Lacy,LACYED01,UCLA,N
1967,7,10,PHI,Frank,Card,CARDFR01,South Carolina State,N
1967,7,11,SEA,Dick,Kolbert,NULL,Santa Barbara,N
1967,7,12,SDR,Elbert,Miller,NULL,Nevada Southern,N
1967,8,1,BAL,Ed,Manning,NULL,Jackson State Teachers,N
1967,8,2,DET,George,Carter,NULL,St. Bonaventure,N
1967,8,3,CHI,Leon,Simon,NULL,Santa Fe,N
1967,8,4,LAL,Don,Carlos,NULL,Otterbeing,N
1967,8,5,NYK,Gil,Radday,NULL,St. Francis,N
1967,8,6,STL,Arvesta,Kelly,NULL,Lincoln,N
1967,8,7,CIN,Frank,Holloendoner,NULL,Georgetown,N
1967,8,8,SFW,Bob,Krulish,NULL,Pacific,N
1967,8,9,BOS,Andy,Anderson,NULL,Canisius,N
1967,8,10,PHI,Jim,Conley,NULL,Virginia,N
1967,8,11,SDR,Al,Grundy,NULL,St. Joseph's,N
1967,8,12,SEA,Willie,Wolters,NULL,Boston College,N
1967,9,1,BAL,Robert,Allen,NULL,Arkansas A&M,N
1967,9,2,CHI,Ernie,Laurent,NULL,Albuquerque,N
1967,9,3,LAL,Jay,McMillon,NULL,Maryland,N
1967,9,4,NYK,Ray,Smith,NULL,Kansas State,N
1967,9,5,STL,Ed,Biedenbach,BIEDEED01,North Carolina State,N
1967,9,6,CIN,Ron,Sepic,NULL,Ohio State,N
1967,9,7,SFW,Richard,Dean,NULL,Syracuse,N
1967,9,8,BOS,Henry,Brown,NULL,Lowell Tech,N
1967,9,9,PHI,Ron,Filipek,NULL,Tennessee Tech,N
1967,9,10,SEA,Rod,McDonald,MCDONRO01,Whitworth,N
1967,9,11,SDR,Ron,Coleman,NULL,Missouri,N
1967,10,1,BAL,Bill,Gillespie,NULL,Montana State,N
1967,10,2,CHI,Jim,Boshart,NULL,Wake Forest,N
1967,10,3,LAL,Don,Kruze,NULL,Houston,N
1967,10,4,NYK,Bruce,Kaplan,NULL,New York University,N
1967,10,5,STL,Rich,Falkenbrush,NULL,St. Michael's (VT),N
1967,10,6,CIN,Willie,Davis,DAVISWI01,North Texas State,N
1967,10,7,SFW,Joe,Galbo,NULL,San Francisco State,N
1967,10,8,BOS,Rick,Weitzman,WEITZRI01,Northeastern,N
1967,10,9,PHI,Butch,Ervin,NULL,Niagara,N
1967,10,10,SDR,John,Duncan,NULL,Murray State,N
1967,10,11,SEA,Gary,Lechman,NULL,Gonzaga,N
1967,11,1,BAL,Bubba,Smith,NULL,Michigan State,N
1967,11,2,CHI,Jim,Andros,NULL,New Haven,N
1967,11,3,LAL,Nick,Pino,NULL,Kansas State,N
1967,11,4,NYK,Mark,Merkin,NULL,North Carolina,N
1967,11,5,CIN,Ken,Callaway,NULL,Cincinnati,N
1967,11,6,SFW,Bill,Morgan,NULL,New Mexico,N
1967,11,7,BOS,Joe,Harrington,NULL,Maryland,N
1967,11,8,PHI,Ted,Campbell,NULL,North Carolina A&T,N
1967,11,9,SEA,Randy,Matson,NULL,Texas A&M,N
1967,11,10,SDR,Al,Razutis,NULL,California Western,N
1967,12,1,BAL,Tony,Eaton,NULL,Pan American,N
1967,12,2,DET,George,Dalzell,NULL,Colgate College,N
1967,12,3,CHI,Ron,Widby,WIDBYRO01,Tennessee,N
1967,12,4,LAL,Ben,Monroe,NULL,New Mexico,N
1967,12,5,NYK,Mike,Riordan,RIORDMI01,Providence,N
1967,12,6,CIN,Frank,Gaidjunas,NULL,Villanova,N
1967,12,7,SFW,David,Fox,NULL,Pacific,N
1967,12,8,PHI,Hubie,Marshall,NULL,La Salle,N
1967,12,9,SDR,Martin,Navia,NULL,New Mexico Highlands,N
1967,12,10,SEA,Rubin,Russell,RUSSERU01,North Texas State,N
1967,13,1,BAL,Lyn,Burkholder,NULL,South Carolina,N
1967,13,2,DET,Matthew,Aitch,AITCHMA01,Michigan State,N
1967,13,3,CHI,Tom,Storm,NULL,Montana State,N
1967,13,4,LAL,Gary,Jones,NULL,Iowa,N
